id,title,description
fb_20349,Hardball with Chris Matthews,"Verified Facebook page ""Hardball with Chris Matthews""; dataset category: tvshow; source Facebook ID: 114114045339706; encoded description features: 22."
fb_20350,Friends Børnetøj,"Verified Facebook page ""Friends Børnetøj""; dataset category: company; source Facebook ID: 124088027637820; encoded description features: 9."
fb_20351,Dr. Miro Cerar,"Verified Facebook page ""Dr. Miro Cerar""; dataset category: politician; source Facebook ID: 1482330235332672; encoded description features: 7."
fb_20352,KSL Outdoors Show,"Verified Facebook page ""KSL Outdoors Show""; dataset category: tvshow; source Facebook ID: 149087005173829; encoded description features: 7."
fb_20353,Toddy Brasil,"Verified Facebook page ""Toddy Brasil""; dataset category: company; source Facebook ID: 264627152969; encoded description features: 11."
fb_20354,McDonald's Canada,"Verified Facebook page ""McDonald's Canada""; dataset category: company; source Facebook ID: 146775140426; encoded description features: 23."
fb_20355,Miroslava Němcová,"Verified Facebook page ""Miroslava Němcová""; dataset category: politician; source Facebook ID: 114607565236300; encoded description features: 20."
fb_20356,The Wright Stuff,"Verified Facebook page ""The Wright Stuff""; dataset category: tvshow; source Facebook ID: 14062905421; encoded description features: 24."
fb_20357,Illinois Department of Children and Family Services,"Verified Facebook page ""Illinois Department of Children and Family Services""; dataset category: government; source Facebook ID: 566828163333133; encoded description features: 23."
fb_20358,Hans-Peter Storz,"Verified Facebook page ""Hans-Peter Storz""; dataset category: politician; source Facebook ID: 155688511137874; encoded description features: 5."
fb_20359,Ted Hsu,"Verified Facebook page ""Ted Hsu""; dataset category: politician; source Facebook ID: 315489079651; encoded description features: 22."
fb_20360,GNR - Guarda Nacional Republicana,"Verified Facebook page ""GNR - Guarda Nacional Republicana""; dataset category: government; source Facebook ID: 250287988402261; encoded description features: 12."
fb_20361,Gaétan Lelièvre,"Verified Facebook page ""Gaétan Lelièvre""; dataset category: politician; source Facebook ID: 415916195113051; encoded description features: 24."
fb_20362,Buyinvite,"Verified Facebook page ""Buyinvite""; dataset category: company; source Facebook ID: 153472458025053; encoded description features: 7."
fb_20363,Meet the Press,"Verified Facebook page ""Meet the Press""; dataset category: tvshow; source Facebook ID: 103708747870; encoded description features: 22."
fb_20364,The Royals,"Verified Facebook page ""The Royals""; dataset category: tvshow; source Facebook ID: 473316599457889; encoded description features: 25."
fb_20365,El Paso VA Health Care System,"Verified Facebook page ""El Paso VA Health Care System""; dataset category: government; source Facebook ID: 168078776592482; encoded description features: 9."
fb_20366,Sunglass Hut,"Verified Facebook page ""Sunglass Hut""; dataset category: company; source Facebook ID: 159088568428; encoded description features: 24."
fb_20367,Agencia Nacional del Espectro,"Verified Facebook page ""Agencia Nacional del Espectro""; dataset category: government; source Facebook ID: 103060409755325; encoded description features: 9."
fb_20368,Norbert Hofer,"Verified Facebook page ""Norbert Hofer""; dataset category: politician; source Facebook ID: 1650580648552563; encoded description features: 24."
fb_20369,Marchesa,"Verified Facebook page ""Marchesa""; dataset category: company; source Facebook ID: 34922686580; encoded description features: 24."
fb_20370,Arbetsförmedlingen,"Verified Facebook page ""Arbetsförmedlingen""; dataset category: government; source Facebook ID: 118736418170998; encoded description features: 26."
fb_20371,Robinsons,"Verified Facebook page ""Robinsons""; dataset category: company; source Facebook ID: 165454333464937; encoded description features: 26."
fb_20372,Elections Canada,"Verified Facebook page ""Elections Canada""; dataset category: government; source Facebook ID: 633812813408377; encoded description features: 22."
fb_20373,César Hernández Alfonzo,"Verified Facebook page ""César Hernández Alfonzo""; dataset category: politician; source Facebook ID: 749630545127550; encoded description features: 24."
fb_20374,Garuda Indonesia [page 20374],"Verified Facebook page ""Garuda Indonesia""; dataset category: company; source Facebook ID: 161765990573760; encoded description features: 24."
fb_20375,Embassy of Denmark in Turkey,"Verified Facebook page ""Embassy of Denmark in Turkey""; dataset category: government; source Facebook ID: 337374516340867; encoded description features: 6."
fb_20376,Gitex Shopper,"Verified Facebook page ""Gitex Shopper""; dataset category: company; source Facebook ID: 258090840877188; encoded description features: 9."
fb_20377,Indiana Bicentennial Commission,"Verified Facebook page ""Indiana Bicentennial Commission""; dataset category: government; source Facebook ID: 410095725832325; encoded description features: 7."
fb_20378,Receita Federal,"Verified Facebook page ""Receita Federal""; dataset category: government; source Facebook ID: 776776212342918; encoded description features: 9."
fb_20379,Liliana Madrigal Méndez,"Verified Facebook page ""Liliana Madrigal Méndez""; dataset category: politician; source Facebook ID: 1521403638114441; encoded description features: 9."
fb_20380,Ewa Kopacz,"Verified Facebook page ""Ewa Kopacz""; dataset category: politician; source Facebook ID: 213282625349772; encoded description features: 25."
fb_20381,Teen Titans GO!,"Verified Facebook page ""Teen Titans GO!""; dataset category: tvshow; source Facebook ID: 270742869698704; encoded description features: 6."
fb_20382,Uncle Ben's Canada,"Verified Facebook page ""Uncle Ben's Canada""; dataset category: company; source Facebook ID: 452150354831505; encoded description features: 8."
fb_20383,Xerox [page 20383],"Verified Facebook page ""Xerox""; dataset category: company; source Facebook ID: 62701299858; encoded description features: 24."
fb_20384,Mt. Juliet Police Department,"Verified Facebook page ""Mt. Juliet Police Department""; dataset category: government; source Facebook ID: 140390255994563; encoded description features: 9."
fb_20385,Alastair Scott MP,"Verified Facebook page ""Alastair Scott MP""; dataset category: politician; source Facebook ID: 782300565137559; encoded description features: 8."
fb_20386,The Musketeers,"Verified Facebook page ""The Musketeers""; dataset category: tvshow; source Facebook ID: 163740417124511; encoded description features: 26."
fb_20387,Australia in the Republic of Korea,"Verified Facebook page ""Australia in the Republic of Korea""; dataset category: government; source Facebook ID: 634888393189536; encoded description features: 7."
fb_20388,Premio Lo Nuestro,"Verified Facebook page ""Premio Lo Nuestro""; dataset category: tvshow; source Facebook ID: 433424820390; encoded description features: 24."
fb_20389,Volkswagen [page 20389],"Verified Facebook page ""Volkswagen""; dataset category: company; source Facebook ID: 177540868925607; encoded description features: 22."
fb_20390,Dover Police Department,"Verified Facebook page ""Dover Police Department""; dataset category: government; source Facebook ID: 165332753508521; encoded description features: 9."
fb_20391,TD [page 20391],"Verified Facebook page ""TD""; dataset category: company; source Facebook ID: 197370647079082; encoded description features: 25."
fb_20392,Aden Duale,"Verified Facebook page ""Aden Duale""; dataset category: politician; source Facebook ID: 415426291820716; encoded description features: 22."
fb_20393,Public Transport Council,"Verified Facebook page ""Public Transport Council""; dataset category: government; source Facebook ID: 983222721794418; encoded description features: 25."
fb_20394,Cajus Caesar,"Verified Facebook page ""Cajus Caesar""; dataset category: politician; source Facebook ID: 437295546362031; encoded description features: 9."
fb_20395,NB Parks/Parcs N.-B.,"Verified Facebook page ""NB Parks/Parcs N.-B.""; dataset category: company; source Facebook ID: 150185441814707; encoded description features: 6."
fb_20396,連勝文,"Verified Facebook page ""連勝文""; dataset category: politician; source Facebook ID: 652438848137404; encoded description features: 23."
fb_20397,Cezary Grabarczyk,"Verified Facebook page ""Cezary Grabarczyk""; dataset category: politician; source Facebook ID: 1039768889387198; encoded description features: 24."
fb_20398,Đại sứ quán Áchentina tại Việt Nam - Embajada de Argentina en Vietnam,"Verified Facebook page ""Đại sứ quán Áchentina tại Việt Nam - Embajada de Argentina en Vietnam""; dataset category: government; source Facebook ID: 873147259480256; encoded description features: 7."
fb_20399,Cheetos,"Verified Facebook page ""Cheetos""; dataset category: company; source Facebook ID: 74296272587; encoded description features: 23."
fb_20400,Ben & Jerry's [page 20400],"Verified Facebook page ""Ben & Jerry's""; dataset category: company; source Facebook ID: 66188945100; encoded description features: 26."
fb_20401,ASUS Republic of Gamers,"Verified Facebook page ""ASUS Republic of Gamers""; dataset category: company; source Facebook ID: 405774002387; encoded description features: 7."
fb_20402,Pratibha Singh,"Verified Facebook page ""Pratibha Singh""; dataset category: politician; source Facebook ID: 490781201000660; encoded description features: 23."
fb_20403,Ghana Meteorological Agency (GMet),"Verified Facebook page ""Ghana Meteorological Agency (GMet)""; dataset category: government; source Facebook ID: 426561327392982; encoded description features: 9."
fb_20404,Garden Grove Fire Department,"Verified Facebook page ""Garden Grove Fire Department""; dataset category: government; source Facebook ID: 159018147571927; encoded description features: 8."
fb_20405,High Commission of Canada to Cameroon,"Verified Facebook page ""High Commission of Canada to Cameroon""; dataset category: government; source Facebook ID: 141899725980354; encoded description features: 11."
